Product name,Original Price,Discount,Price After Discount,Ratings
"Motorola g72 (Polar Blue, 128 GB)  (6 GB RAM)","₹21,999",22% off,"₹16,999",4.1
"Motorola G62 5G (Midnight Gray, 128 GB)  (6 GB RAM)","₹21,999",50% off,"₹10,999",4.1
"Motorola G42 (Metallic Rose, 64 GB)  (4 GB RAM)",N/A,29% off,N/A,4.2
"Motorola G32 (Mineral Gray, 64 GB)  (4 GB RAM)","₹16,999",35% off,"₹10,999",4.2
"Motorola One Fusion+ (Moonlight White, 128 GB)  (6 GB RAM)","₹19,999",15% off,"₹16,999",4.4
"MOTOROLA Moto G 5G (Frosted Silver, 128 GB)  (6 GB RAM)",N/A,23% off,"₹24,999",4.2
"Motorola E7 Plus (Misty Blue, 64 GB)  (4 GB RAM)","₹12,999",26% off,"₹9,499",4.2
"Motorola g52 (Metallic White, 64 GB)  (4 GB RAM)","₹17,999",38% off,"₹10,999",4.1
"Motorola G10 Power (Breeze Blue, 64 GB)  (4 GB RAM)","₹12,999",23% off,"₹9,999",4.2
"MOTOROLA Moto X Play(With Turbo Charger) (White, 16 GB)  (2 GB RAM)",N/A,5% off,N/A,4.2
"Motorola Edge 30 Ultra (Starlight White, 128 GB)  (8 GB RAM)","₹69,999",50% off,"₹34,999",4.3
"Motorola e32s (Misty Silver, 32 GB)  (3 GB RAM)",N/A,24% off,N/A,3.5
"MOTOROLA Moto X (2nd Generation) (Black Leather, 16 GB)  (2 GB RAM)",N/A,23% off,"₹23,999",4.2
"Motorola Edge 20 Pro 5G (Midnight Sky, 128 GB)  (8 GB RAM)",N/A,34% off,N/A,4
"MOTOROLA g24 Power (Glacier Blue, 128 GB)  (8 GB RAM)",N/A,30% off,N/A,4.2
"Motorola e32s (Slate Gray, 32 GB)  (3 GB RAM)","₹12,299",43% off,"₹6,990",3.5
"Motorola Edge 20 5G (Frosted Onyx, 128 GB)  (8 GB RAM)",N/A,40% off,N/A,4.1
MOTOROLA A70 Dual Sim Keypad Phone|2.4 inch Display|1750 mAh Battery|Expandable upto 32GB  (Dark Blue),"₹2,399",12% off,"₹2,098",3.6
"MOTOROLA Moto X4 (Sterling Blue, 64 GB)  (4 GB RAM)",N/A,N/A,N/A,4.3
"MOTOROLA Moto C Plus (Pearl White, 16 GB)  (2 GB RAM)",N/A,64% off,"₹6,999",4.2
"MOTOROLA Moto C Plus (Fine Gold, 16 GB)  (2 GB RAM)",N/A,64% off,"₹6,999",4.2
"Motorola G32 (Satin Maroon, 128 GB)  (8 GB RAM)",N/A,42% off,N/A,4.2
"MOTOROLA Moto G5 Plus (Lunar Grey, 32 GB)  (4 GB RAM)",N/A,30% off,"₹16,999",4.3
"Motorola g42 (Atlantic Green, 64 GB)  (4 GB RAM)","₹16,999",35% off,"₹10,916",4.2
"MOTOROLA Moto E5 Plus (Black, 32 GB)  (3 GB RAM)",N/A,62% off,"₹11,999",4.2
"MOTOROLA Moto E4 Plus (Fine Gold, 32 GB)  (3 GB RAM)",N/A,9% off,N/A,4.1
"MOTOROLA Moto E4 Plus (Oxford Blue, 32 GB)  (3 GB RAM)",N/A,9% off,N/A,4.1
"MOTOROLA Moto E6s (Caribbean Blue, 64 GB)  (4 GB RAM)","₹9,999",25% off,"₹7,499",4.1
"MOTOROLA Moto E6s (Polished Graphite, 64 GB)  (4 GB RAM)","₹9,999",25% off,"₹7,499",4.1
"Motorola One Macro (Space Blue, 64 GB)  (4 GB RAM)",N/A,62% off,"₹11,999",4.3
"MOTOROLA Moto G6 (Indigo Black, 64 GB)  (4 GB RAM)",N/A,30% off,N/A,4.2
"MOTOROLA Moto X4 (Super Black, 32 GB)  (3 GB RAM)",N/A,20% off,"₹21,999",4.3
"MOTOROLA Moto X (Black, 16 GB)  (2 GB RAM)",N/A,30% off,"₹15,622",4.4
"(Refurbished) MOTOROLA Edge 40 Neo (Caneel Bay, 128 GB)  (8 GB RAM)","₹27,999",36% off,"₹17,799",3.5
"(Refurbished) MOTOROLA Edge 40 Neo (Soothing Sea, 128 GB)  (8 GB RAM)","₹27,999",36% off,"₹17,799",3.5
"(Refurbished) MOTOROLA Edge 40 (Viva Magenta, 256 GB)  (8 GB RAM)","₹34,999",39% off,"₹21,299",3.5
"(Refurbished) MOTOROLA g52 (Charcoal Grey, 128 GB)  (6 GB RAM)","₹29,999",66% off,"₹9,999",3.5
"(Refurbished) MOTOROLA Edge 20 Pro 5G (Iridescent Cloud, 128 GB)  (8 GB RAM)","₹44,999",51% off,"₹21,999",3.5
"(Refurbished) MOTOROLA e13 (Cosmic Black, 64 GB)  (4 GB RAM)","₹7,999",37% off,"₹4,999",3.5
"(Refurbished) MOTOROLA G51 5G (Indigo Blue, 64 GB)  (4 GB RAM)",N/A,58% off,N/A,3.5
"(Refurbished) MOTOROLA e32 (Arctic Blue, 64 GB)  (4 GB RAM)",N/A,51% off,N/A,3.5
"(Refurbished) MOTOROLA g22 (Cosmic Black, 64 GB)  (4 GB RAM)","₹9,999",47% off,"₹5,299",3.5
"(Refurbished) MOTOROLA g82 5G (Meterorite Grey, 128 GB)  (8 GB RAM)",N/A,42% off,N/A,3.5
"(Refurbished) MOTOROLA g24 Power (Ink blue, 128 GB)  (8 GB RAM)",N/A,43% off,N/A,3.5
"(Refurbished) MOTOROLA g42 (Atlantic Green, 64 GB)  (4 GB RAM)",N/A,60% off,N/A,3.5
"(Refurbished) MOTOROLA g54 5G (Pearl Blue, 256 GB)  (12 GB RAM)","₹18,999",42% off,"₹10,999",3.5
"(Refurbished) MOTOROLA Edge 30 Ultra (Interstellar Black, 256 GB)  (12 GB RAM)",N/A,40% off,N/A,3.5
"(Refurbished) MOTOROLA G34 5G (Ocean Green, 128 GB)  (8 GB RAM)","₹14,999",39% off,"₹9,099",3.5
"(Refurbished) MOTOROLA Edge 40 Neo (Soothing Sea, 256 GB)  (12 GB RAM)",N/A,36% off,N/A,1.3
"(Refurbished) MOTOROLA Edge 40 Neo (Caneel Bay, 256 GB)  (12 GB RAM)",N/A,36% off,N/A,1.3
"(Refurbished) MOTOROLA g14 (Pale Lilac, 128 GB)  (4 GB RAM)","₹12,999",52% off,"₹6,199",3.5
"(Refurbished) MOTOROLA Edge 20 Fusion 5G (Cyber Teal, 128 GB)  (6 GB RAM)","₹29,999",55% off,"₹13,499",3.5
"(Refurbished) MOTOROLA Edge 20 Fusion 5G (Electric Graphite, 128 GB)  (6 GB RAM)",N/A,46% off,N/A,3.5
"(Refurbished) MOTOROLA g72 (Polar Blue, 128 GB)  (6 GB RAM)","₹21,999",52% off,"₹10,499",3.5
"(Refurbished) MOTOROLA g31 (Baby Blue, 128 GB)  (6 GB RAM)",N/A,51% off,N/A,3.5
"(Refurbished) MOTOROLA g52 (Charcoal Grey, 64 GB)  (4 GB RAM)","₹19,999",57% off,"₹8,499",3.5
"(Refurbished) MOTOROLA g52 (Metallic White, 64 GB)  (4 GB RAM)",N/A,57% off,N/A,3.5
"(Refurbished) MOTOROLA Edge 50 Pro 5G (Luxe Lavender, 256 GB)  (8 GB RAM)","₹36,999",37% off,"₹22,999",3.5
"(Refurbished) MOTOROLA G42 (Metallic Rose, 64 GB)  (4 GB RAM)","₹16,999",68% off,"₹5,299",3.5
"(Refurbished) MOTOROLA G40 Fusion (Dynamic Gray, 128 GB)  (6 GB RAM)","₹19,999",51% off,"₹9,799",3.4
"(Refurbished) MOTOROLA Moto G 5G (Volcanic Grey, 128 GB)  (6 GB RAM)","₹24,999",58% off,"₹10,499",3.5
"(Refurbished) MOTOROLA G60 (Dynamic Gray, 128 GB)  (6 GB RAM)",N/A,58% off,N/A,3.1
"(Refurbished) MOTOROLA G60 (Soft Silver, 128 GB)  (6 GB RAM)",N/A,56% off,N/A,3.1
"(Refurbished) MOTOROLA G60 (Moonless, 128 GB)  (6 GB RAM)",N/A,58% off,N/A,3.1
"(Refurbished) MOTOROLA E7 Power (Tahiti Blue, 64 GB)  (4 GB RAM)",N/A,62% off,N/A,5
"Lenovo A6 Note (Blue, 32 GB)  (3 GB RAM)",N/A,50% off,"₹9,999",4.2
Motorola G9  (Black),N/A,N/A,"₹1,499",3.6
"Virat FANBOX Moto G Turbo Virat Kohli (Black, 16 GB)  (2 GB RAM)",N/A,N/A,"₹16,999",4.2
