Product name,Original Price,Discount,Price After Discount,Ratings
"(Refurbished) POCO C31 (Royal Blue, 64 GB)  (4 GB RAM)","₹11,999",53% off,"₹5,599",3.5
"(Refurbished) POCO M6 5G (Polaris Green, 128 GB)  (6 GB RAM)","₹14,999",46% off,"₹7,999",3.5
"(Refurbished) POCO X5 Pro 5G (Horizon Blue, 256 GB)  (8 GB RAM)","₹24,999",32% off,"₹16,999",3.5
"(Refurbished) POCO X4 Pro 5G (Laser Blue, 128 GB)  (6 GB RAM)",N/A,51% off,N/A,3.5
"(Refurbished) POCO M5 (Power Black, 128 GB)  (6 GB RAM)",N/A,60% off,N/A,3.5
"(Refurbished) POCO M6 Pro 5G (Forest Green, 128 GB)  (6 GB RAM)",N/A,47% off,N/A,3.5
"(Refurbished) POCO M6 Pro 5G (Forest Green, 128 GB)  (6 GB RAM)",N/A,47% off,N/A,3.5
"(Refurbished) POCO X5 5G (Jaguar Black, 256 GB)  (8 GB RAM)","₹24,999",58% off,"₹10,499",3.5
"(Refurbished) POCO X5 5G (Supernova Green, 128 GB)  (6 GB RAM)",N/A,54% off,N/A,3.5
"(Refurbished) POCO M6 Pro 5G (Forest Green, 256 GB)  (8 GB RAM)",N/A,40% off,N/A,3.5
"(Refurbished) POCO F5 5G (Electric Blue, 256 GB)  (12 GB RAM)","₹32,999",39% off,"₹19,999",3.5
"(Refurbished) POCO C51 (Power Black, 64 GB)  (4 GB RAM)",N/A,63% off,N/A,3.5
"(Refurbished) POCO F4 5G (Nebula Green, 128 GB)  (6 GB RAM)","₹32,999",54% off,"₹15,099",3.5
"(Refurbished) POCO C31 (Shadow Gray, 64 GB)  (4 GB RAM)",N/A,60% off,N/A,3.5
"(Refurbished) POCO X3 Pro (Steel Blue, 128 GB)  (6 GB RAM)","₹19,999",57% off,"₹8,499",4
"(Refurbished) POCO X3 Pro (Graphite Black, 128 GB)  (6 GB RAM)",N/A,66% off,N/A,4
"(Refurbished) POCO X3 Pro (Steel Blue, 128 GB)  (8 GB RAM)","₹24,999",64% off,"₹8,999",3.5
"(Refurbished) POCO X3 Pro (Graphite Black, 128 GB)  (8 GB RAM)","₹19,999",55% off,"₹8,999",3.5
"(Refurbished) POCO M4 Pro (Cool Blue, 128 GB)  (8 GB RAM)",N/A,57% off,N/A,3.5
"(Refurbished) POCO M3 Pro 5G (Power Black, 64 GB)  (4 GB RAM)",N/A,54% off,N/A,3.5
"(Refurbished) POCO M2 Pro (Out of the Blue, 64 GB)  (4 GB RAM)","₹16,999",55% off,"₹7,499",2.5
"(Refurbished) POCO X5 Pro 5G (Astral Black, 256 GB)  (8 GB RAM)","₹28,999",34% off,"₹18,999",3.5
